Country Name,Country Code,Indicator Name,Indicator Code,2011
Trinidad and Tobago,TTO,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.065154096
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,86.2884
Trinidad and Tobago,TTO,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Trinidad and Tobago,TTO,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Tunisia,TUN,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Tunisia,TUN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Tunisia,TUN,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Tunisia,TUN,Agricultural land (sq. km),AG.LND.AGRI.K2,100720
Tunisia,TUN,Agricultural land (% of land area),AG.LND.AGRI.ZS,64.83007209
Tunisia,TUN,Arable land (hectares),AG.LND.ARBL.HA,2839000
Tunisia,TUN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.265978377
Tunisia,TUN,Arable land (% of land area),AG.LND.ARBL.ZS,18.27368692
Tunisia,TUN,Land under cereal production (hectares),AG.LND.CREL.HA,1368349
Tunisia,TUN,Permanent cropland (% of land area),AG.LND.CROP.ZS,15.40937178
Tunisia,TUN,Forest area (sq. km),AG.LND.FRST.K2,10224
Tunisia,TUN,Forest area (% of land area),AG.LND.FRST.ZS,6.58084449
Tunisia,TUN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,3.762907069
Tunisia,TUN,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,207
Tunisia,TUN,Land area (sq. km),AG.LND.TOTL.K2,155360
Tunisia,TUN,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Tunisia,TUN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,110.91
Tunisia,TUN,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,110.35
Tunisia,TUN,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,112.65
Tunisia,TUN,Surface area (sq. km),AG.SRF.TOTL.K2,163610
Tunisia,TUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1711.568
Tunisia,TUN,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,4019.265236
Tunisia,TUN,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,8.851322852
Tunisia,TUN,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,89.2
Tunisia,TUN,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Tunisia,TUN,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Tunisia,TUN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Tunisia,TUN,Rural population,SP.RUR.TOTL,3595554.92
Tunisia,TUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,0.535396627
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,33.6858
Tunisia,TUN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.005282035
Tunisia,TUN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.46836414
Turkey,TUR,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Turkey,TUR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Turkey,TUR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Turkey,TUR,Agricultural land (sq. km),AG.LND.AGRI.K2,382470
Turkey,TUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.69530814
Turkey,TUR,Arable land (hectares),AG.LND.ARBL.HA,20539000
Turkey,TUR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.281130344
Turkey,TUR,Arable land (% of land area),AG.LND.ARBL.ZS,26.68684953
Turkey,TUR,Land under cereal production (hectares),AG.LND.CREL.HA,11899920
Turkey,TUR,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.016215584
Turkey,TUR,Forest area (sq. km),AG.LND.FRST.K2,114528
Turkey,TUR,Forest area (% of land area),AG.LND.FRST.ZS,14.8809168
Turkey,TUR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,13.63505634
Turkey,TUR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,593
Turkey,TUR,Land area (sq. km),AG.LND.TOTL.K2,769630
Turkey,TUR,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Turkey,TUR,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,110.25
Turkey,TUR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,120.11
Turkey,TUR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,138.65
Turkey,TUR,Surface area (sq. km),AG.SRF.TOTL.K2,783560
Turkey,TUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2957.588
Turkey,TUR,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,6263.673798
Turkey,TUR,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,9.14388258
Turkey,TUR,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,99.1
Turkey,TUR,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Turkey,TUR,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Turkey,TUR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,24.20000076
Turkey,TUR,Rural population,SP.RUR.TOTL,20887902.96
Turkey,TUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.90651305
Turkey,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,28.5906
Turkey,TUR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.869200086
Turkey,TUR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,0.551404822
Tuvalu,TUV,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Tuvalu,TUV,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Tuvalu,TUV,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Tuvalu,TUV,Agricultural land (sq. km),AG.LND.AGRI.K2,18
Tuvalu,TUV,Agricultural land (% of land area),AG.LND.AGRI.ZS,60
Tuvalu,TUV,Arable land (hectares),AG.LND.ARBL.HA,
Tuvalu,TUV,Arable land (hectares per person),AG.LND.ARBL.HA.PC,
Tuvalu,TUV,Arable land (% of land area),AG.LND.ARBL.ZS,
Tuvalu,TUV,Land under cereal production (hectares),AG.LND.CREL.HA,
Tuvalu,TUV,Permanent cropland (% of land area),AG.LND.CROP.ZS,60
Tuvalu,TUV,Forest area (sq. km),AG.LND.FRST.K2,10
Tuvalu,TUV,Forest area (% of land area),AG.LND.FRST.ZS,33.33333333
Tuvalu,TUV,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Tuvalu,TUV,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Tuvalu,TUV,Land area (sq. km),AG.LND.TOTL.K2,30
Tuvalu,TUV,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Tuvalu,TUV,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,104.01
Tuvalu,TUV,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,104.43
Tuvalu,TUV,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,105.32
Tuvalu,TUV,Surface area (sq. km),AG.SRF.TOTL.K2,30
Tuvalu,TUV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,
Tuvalu,TUV,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,4905.202556
Tuvalu,TUV,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,23.29062035
Tuvalu,TUV,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,97
Tuvalu,TUV,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Tuvalu,TUV,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Tuvalu,TUV,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Tuvalu,TUV,Rural population,SP.RUR.TOTL,4866.716096
Tuvalu,TUV,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.660273265
Tuvalu,TUV,Rural population (% of total population),SP.RUR.TOTL.ZS,49.4384
Tuvalu,TUV,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,
Tuvalu,TUV,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,
Tanzania,TZA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Tanzania,TZA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Tanzania,TZA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Tanzania,TZA,Agricultural land (sq. km),AG.LND.AGRI.K2,373000
Tanzania,TZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.10882818
Tanzania,TZA,Arable land (hectares),AG.LND.ARBL.HA,11600000
Tanzania,TZA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.250244814
Tanzania,TZA,Arable land (% of land area),AG.LND.ARBL.ZS,13.09550689
Tanzania,TZA,Land under cereal production (hectares),AG.LND.CREL.HA,5693740
Tanzania,TZA,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.919169113
Tanzania,TZA,Forest area (sq. km),AG.LND.FRST.K2,330246
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,37.28223075
Tanzania,TZA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Tanzania,TZA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1071
Tanzania,TZA,Land area (sq. km),AG.LND.TOTL.K2,885800
Tanzania,TZA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Tanzania,TZA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,135.48
Tanzania,TZA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,128.2
Tanzania,TZA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,114.5
Tanzania,TZA,Surface area (sq. km),AG.SRF.TOTL.K2,947300
Tanzania,TZA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1378.902
Tanzania,TZA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,297.5236418
Tanzania,TZA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,27.68323197
Tanzania,TZA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,44.1
Tanzania,TZA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Tanzania,TZA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Tanzania,TZA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Tanzania,TZA,Rural population,SP.RUR.TOTL,33958272.58
Tanzania,TZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.39453348
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,73.2576
Tanzania,TZA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.748943474
Tanzania,TZA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.594946258
Uganda,UGA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Uganda,UGA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Uganda,UGA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Uganda,UGA,Agricultural land (sq. km),AG.LND.AGRI.K2,140620
Uganda,UGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.37685802
Uganda,UGA,Arable land (hectares),AG.LND.ARBL.HA,6750000
Uganda,UGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.192044717
Uganda,UGA,Arable land (% of land area),AG.LND.ARBL.ZS,33.78209299
Uganda,UGA,Land under cereal production (hectares),AG.LND.CREL.HA,1702000
Uganda,UGA,Permanent cropland (% of land area),AG.LND.CROP.ZS,11.01045994
Uganda,UGA,Forest area (sq. km),AG.LND.FRST.K2,28998
Uganda,UGA,Forest area (% of land area),AG.LND.FRST.ZS,14.51278715
Uganda,UGA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Uganda,UGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1180
Uganda,UGA,Land area (sq. km),AG.LND.TOTL.K2,199810
Uganda,UGA,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Uganda,UGA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,115.29
Uganda,UGA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,114.67
Uganda,UGA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,115.36
Uganda,UGA,Surface area (sq. km),AG.SRF.TOTL.K2,241550
Uganda,UGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2077.556
Uganda,UGA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,217.09566
Uganda,UGA,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,23.38733954
Uganda,UGA,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,71.7
Uganda,UGA,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Uganda,UGA,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Uganda,UGA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Uganda,UGA,Rural population,SP.RUR.TOTL,29672347.11
Uganda,UGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.861065548
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,84.421
Uganda,UGA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.05333703
Uganda,UGA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,7.456897248
Ukraine,UKR,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Ukraine,UKR,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Ukraine,UKR,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Ukraine,UKR,Agricultural land (sq. km),AG.LND.AGRI.K2,412810
Ukraine,UKR,Agricultural land (% of land area),AG.LND.AGRI.ZS,71.25768142
Ukraine,UKR,Arable land (hectares),AG.LND.ARBL.HA,32499000
Ukraine,UKR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.711042946
Ukraine,UKR,Arable land (% of land area),AG.LND.ARBL.ZS,56.09852931
Ukraine,UKR,Land under cereal production (hectares),AG.LND.CREL.HA,14985200
Ukraine,UKR,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.546640889
Ukraine,UKR,Forest area (sq. km),AG.LND.FRST.K2,97310
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,16.79727957
Ukraine,UKR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,5.256655604
Ukraine,UKR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1875
Ukraine,UKR,Land area (sq. km),AG.LND.TOTL.K2,579320
Ukraine,UKR,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Ukraine,UKR,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,151.01
Ukraine,UKR,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,117.39
Ukraine,UKR,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,98.86
Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,603550
Ukraine,UKR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3754.097
Ukraine,UKR,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,4344.497431
Ukraine,UKR,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,9.580095177
Ukraine,UKR,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,97.7
Ukraine,UKR,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Ukraine,UKR,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Ukraine,UKR,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Ukraine,UKR,Rural population,SP.RUR.TOTL,14221910.08
Ukraine,UKR,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.996986044
Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,31.116
Ukraine,UKR,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.975362955
Ukraine,UKR,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.067585418
Upper middle income,UMC,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Upper middle income,UMC,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,109.6535219
Upper middle income,UMC,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,218.5711701
Upper middle income,UMC,Agricultural land (sq. km),AG.LND.AGRI.K2,18607534.7
Upper middle income,UMC,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.53042121
Upper middle income,UMC,Arable land (hectares),AG.LND.ARBL.HA,
Upper middle income,UMC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.171668484
Upper middle income,UMC,Arable land (% of land area),AG.LND.ARBL.ZS,9.52823491
Upper middle income,UMC,Land under cereal production (hectares),AG.LND.CREL.HA,214305082.3
Upper middle income,UMC,Permanent cropland (% of land area),AG.LND.CROP.ZS,1.261810218
Upper middle income,UMC,Forest area (sq. km),AG.LND.FRST.K2,12438228.6
Upper middle income,UMC,Forest area (% of land area),AG.LND.FRST.ZS,29.09796159
Upper middle income,UMC,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,
Upper middle income,UMC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,
Upper middle income,UMC,Land area (sq. km),AG.LND.TOTL.K2,42746047.9
Upper middle income,UMC,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Upper middle income,UMC,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,
Upper middle income,UMC,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,
Upper middle income,UMC,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,
Upper middle income,UMC,Surface area (sq. km),AG.SRF.TOTL.K2,43472170.9
Upper middle income,UMC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4232.002165
Upper middle income,UMC,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,1060.41878
Upper middle income,UMC,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,7.986382155
Upper middle income,UMC,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,85.15113246
Upper middle income,UMC,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Upper middle income,UMC,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,
Upper middle income,UMC,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,
Upper middle income,UMC,Rural population,SP.RUR.TOTL,954964934.4
Upper middle income,UMC,Rural population growth (annual %),SP.RUR.TOTL.ZG,-1.490337273
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,40.250203
Upper middle income,UMC,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.611724515
Upper middle income,UMC,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.385689024
Uruguay,URY,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
Uruguay,URY,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,
Uruguay,URY,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,
Uruguay,URY,Agricultural land (sq. km),AG.LND.AGRI.K2,143780
Uruguay,URY,Agricultural land (% of land area),AG.LND.AGRI.ZS,82.15061136
Uruguay,URY,Arable land (hectares),AG.LND.ARBL.HA,1807000
Uruguay,URY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.534064571
Uruguay,URY,Arable land (% of land area),AG.LND.ARBL.ZS,10.32453434
Uruguay,URY,Land under cereal production (hectares),AG.LND.CREL.HA,764864
Uruguay,URY,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.222831676
Uruguay,URY,Forest area (sq. km),AG.LND.FRST.K2,17888
Uruguay,URY,Forest area (% of land area),AG.LND.FRST.ZS,10.22054622
Uruguay,URY,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.391014049
Uruguay,URY,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1265
Uruguay,URY,Land area (sq. km),AG.LND.TOTL.K2,175020
Uruguay,URY,Agricultural machinery   tractors per 100 sq. km of arable land,AG.LND.TRAC.ZS,
Uruguay,URY,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,148.2
Uruguay,URY,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,115.17
Uruguay,URY,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,101.27
Uruguay,URY,Surface area (sq. km),AG.SRF.TOTL.K2,176220
Uruguay,URY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4594.945
Uruguay,URY,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,9390.668571
Uruguay,URY,Agriculture   value added (% of GDP),NV.AGR.TOTL.ZS,9.382770511
Uruguay,URY,Improved water source   rural (% of rural population with access),SH.H2O.SAFE.RU.ZS,97.6
Uruguay,URY,Poverty gap at rural poverty line (%),SI.POV.RUGP,
Uruguay,URY,Poverty headcount ratio at rural poverty line (% of rural population),SI.POV.RUHC,4.6
Uruguay,URY,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,10.69999981
Uruguay,URY,Rural population,SP.RUR.TOTL,252272.7162
Uruguay,URY,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.872521901
Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,7.456
Uruguay,URY,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.334528705
Uruguay,URY,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,8.542251373
United States,USA,Agricultural machinery   tractors,AG.AGR.TRAC.NO,
